qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
093941,asp_question,"scene(0).
select(1, 0, building).
relate(2, 1, window, of, subject).
unique(3, 2).
verify_attr(4, 3, any, closed).
end(4).",-,-,,-,-,
093941,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'building (155442)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'window,of,s (155443)'}, {'operation': 'verify', 'dependencies': [1], 'argument': 'closed'}]",-,-,,-,-,
093941,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
094026,question,On which side of the picture is the can?,-,-,,-,-,
094026,answer,left,-,-,,-,-,
094026,asp,left,-,-,,-,-,
094026,asp_question,"scene(0).
select(1, 0, can).
unique(2, 1).
query(3, 2, hposition).
end(3).",-,-,,-,-,
094026,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'can (155453)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",-,-,,-,-,
094026,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
094026,zephyr7B_raw,"query(unique(select(scene(), can)), hposition)",asp_nested,bert,10.0,True,v1,18.0
094026,zephyr7B,left,asp_nested,bert,10.0,True,v1,18.0
093955,question,Is there any window in the picture that is not open?,-,-,,-,-,
093955,answer,yes,-,-,,-,-,
093955,asp,yes,-,-,,-,-,
093955,asp_question,"scene(0).
select(1, 0, window).
filter_any(2, 1, open).
negate(3, 2, 1).
exist(4, 3).
end(4).",-,-,,-,-,
093955,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'window (155445)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'not(open)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
093955,gqa,yes,-,-,,-,-,
093955,zephyr7B_raw,"exist(negate(filter(select(scene(), window), open, true), select(scene(), window)))",asp_nested,bert,10.0,True,v1,15.0
093955,zephyr7B,yes,asp_nested,bert,10.0,True,v1,15.0
094032,question,Does the truck tire look round and black?,-,-,,-,-,
094032,answer,yes,-,-,,-,-,
094032,asp,error,-,-,,-,-,
094032,asp_question,"scene(0).
select(1, 0, truck).
relate(2, 1, tire, of, subject).
unique(3, 2).
verify_attr(4, 3, color, black).
unique(5, 2).
verify_attr(6, 5, shape, round).
and(7, 4, 6).
end(7).",-,-,,-,-,
094032,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'truck (155456)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'tire,of,s (155458)'}, {'operation': 'verify color', 'dependencies': [1], 'argument': 'black'}, {'operation': 'verify shape', 'dependencies': [1], 'argument': 'round '}, {'operation': 'and', 'dependencies': [2, 3], 'argument': ''}]",-,-,,-,-,
094032,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
093969,question,Are there cans or objects that are gray?,-,-,,-,-,
093969,answer,yes,-,-,,-,-,
093969,asp,yes,-,-,,-,-,
093969,asp_question,"scene(0).
select(1, 0, can).
filter(2, 1, color, gray).
exist(3, 2).
scene(4).
select(5, 4, object).
filter(6, 5, color, gray).
exist(7, 6).
or(8, 3, 7).
end(8).",-,-,,-,-,
093969,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'can (155455)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'gray'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}, {'operation': 'select', 'dependencies': [], 'argument': 'object (-) '}, {'operation': 'filter color', 'dependencies': [3], 'argument': 'gray'}, {'operation': 'exist', 'dependencies': [4], 'argument': '?'}, {'operation': 'or', 'dependencies': [2, 5], 'argument': ''}]",-,-,,-,-,
093969,gqa,yes,-,-,,-,-,
093969,zephyr7B_raw,"or(exist(filter(select(scene(), can), color, gray)), exist(filter(select(scene(), object), color, gray)))",asp_nested,bert,10.0,True,v1,17.0
093969,zephyr7B,yes,asp_nested,bert,10.0,True,v1,17.0
094003,question,"What kind of vehicle do you think is this, a train or a truck?",-,-,,-,-,
094003,answer,truck,-,-,,-,-,
094003,asp,truck,-,-,,-,-,
094003,asp_question,"scene(0).
select(1, 0, vehicle).
unique(2, 1).
choose_attr(3, 2, name, truck, train).
end(3).",-,-,,-,-,
094003,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'vehicle (155456)'}, {'operation': 'choose name', 'dependencies': [0], 'argument': 'truck|train'}]",-,-,,-,-,
094003,gqa,truck,-,-,,-,-,
094003,zephyr7B_raw,"choose_attr(unique(select(scene(), vehicle)), name, train, truck)",asp_nested,bert,10.0,True,v1,16.0
094003,zephyr7B,truck,asp_nested,bert,10.0,True,v1,16.0
047897,question,What is on the building?,-,-,,-,-,
047897,answer,clock,-,-,,-,-,
047897,asp,clock,-,-,,-,-,
047897,asp_question,"scene(0).
select(1, 0, building).
relate_any(2, 1, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
047897,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'building (2351039)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,s (2184709)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
047897,gqa,clock,-,-,,-,-,
047897,zephyr7B_raw,"query(unique(relate_any(select(scene(), building), on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
047897,zephyr7B,clock,asp_nested,bert,10.0,True,v1,17.0
126104,question,Which kind of furniture is to the left of the couch?,-,-,,-,-,
126104,answer,end table,-,-,,-,-,
126104,asp,end_table,-,-,,-,-,
126104,asp_question,"scene(0).
select(1, 0, couch).
relate(2, 1, furniture, to_the_left_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126104,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'couch (3748559)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,to the left of,s (3748563)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126104,gqa,chair,-,-,,-,-,
126104,zephyr7B_raw,"query(unique(relate(select(scene(), couch), furniture, to_the_left_of, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
126104,zephyr7B,end_table,asp_nested,bert,10.0,True,v1,17.0
126058,question,Are the magazines on the end table made of metal?,-,-,,-,-,
126058,answer,yes,-,-,,-,-,
126058,asp,yes,-,-,,-,-,
126058,asp_question,"scene(0).
select(1, 0, magazine).
unique(2, 1).
verify_rel(3, 2, end_table, on, object).
end(3).",-,-,,-,-,
126058,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'magazines (2581881)'}, {'operation': 'verify rel', 'dependencies': [0], 'argument': 'end table,on,o (3748563)'}]",-,-,,-,-,
126058,gqa,yes,-,-,,-,-,
126058,zephyr7B_raw,"verify_attr(unique(relate(select(scene(), end_table), magazine, on, subject)), material, metal)",asp_nested,bert,10.0,True,v1,17.0
126058,zephyr7B,no,asp_nested,bert,10.0,True,v1,17.0
126054,question,What are the magazines on?,-,-,,-,-,
126054,answer,end table,-,-,,-,-,
126054,asp,end_table,-,-,,-,-,
126054,asp_question,"scene(0).
select(1, 0, magazine).
relate_any(2, 1, on, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126054,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'magazines (2581881)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,o (3748563)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126054,gqa,end table,-,-,,-,-,
126054,zephyr7B_raw,"query(unique(relate_any(select(scene(), magazine), on, object)), name)",asp_nested,bert,10.0,True,v1,17.0
126054,zephyr7B,end_table,asp_nested,bert,10.0,True,v1,17.0
126145,question,Are there any girls to the right of the chair?,-,-,,-,-,
126145,answer,no,-,-,,-,-,
126145,asp,no,-,-,,-,-,
126145,asp_question,"scene(0).
select(1, 0, chair).
relate(2, 1, girl, to_the_right_of, subject).
exist(3, 2).
end(3).",-,-,,-,-,
126145,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'girl,to the right of,s (-)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
126145,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
126145,zephyr7B_raw,"exist(relate(select(scene(), chair), girl, to_the_right_of, subject))",asp_nested,bert,10.0,True,v1,18.0
126145,zephyr7B,no,asp_nested,bert,10.0,True,v1,18.0
126192,question,What item of furniture is to the left of the shelf?,-,-,,-,-,
126192,answer,couch,-,-,,-,-,
126192,asp,couch,-,-,,-,-,
126192,asp_question,"scene(0).
select(1, 0, shelf).
relate(2, 1, furniture, to_the_left_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126192,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'shelf (1831156)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,to the left of,s (3748559)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126192,gqa,couch,-,-,,-,-,
126192,zephyr7B_raw,"query(unique(relate(select(scene(), shelf), furniture, to_the_left_of, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
126192,zephyr7B,couch,asp_nested,bert,10.0,True,v1,17.0
125995,question,Are there both a chair and a lamp in the image?,-,-,,-,-,
125995,answer,yes,-,-,,-,-,
125995,asp,yes,-,-,,-,-,
125995,asp_question,"scene(0).
select(1, 0, chair).
exist(2, 1).
scene(3).
select(4, 3, lamp).
exist(5, 4).
and(6, 2, 5).
end(6).",-,-,,-,-,
125995,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'exist', 'dependencies': [0], 'argument': '?'}, {'operation': 'select', 'dependencies': [], 'argument': 'lamp (2330177) '}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}, {'operation': 'and', 'dependencies': [1, 3], 'argument': ''}]",-,-,,-,-,
125995,gqa,yes,-,-,,-,-,
125995,zephyr7B_raw,"and(exist(select(scene(), chair)), exist(select(scene(), lamp)))",asp_nested,bert,10.0,True,v1,18.0
125995,zephyr7B,yes,asp_nested,bert,10.0,True,v1,18.0
126127,question,Is the shelf to the left or to the right of the pillow that looks tan?,-,-,,-,-,
126127,answer,right,-,-,,-,-,
126127,asp,to_the_right_of,-,-,,-,-,
126127,asp_question,"scene(0).
select(1, 0, pillow).
filter(2, 1, color, tan).
unique(3, 2).
choose_rel(4, 3, shelf, to_the_right_of, to_the_left_of, subject).
end(4).",-,-,,-,-,
126127,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'pillow (2384623)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'tan'}, {'operation': 'choose rel', 'dependencies': [1], 'argument': 'shelf,to the right of|to the left of,s (1831156)'}]",-,-,,-,-,
126127,gqa,right,-,-,,-,-,
126127,zephyr7B_raw,"choose_rel(unique(relate(select(scene(), pillow), looks, tan, subject)), shelf, to_the_left_of, to_the_right_of, subject)",asp_nested,bert,10.0,True,v1,15.0
126127,zephyr7B,,asp_nested,bert,10.0,True,v1,15.0
126176,question,Is the couch to the right of the pillow on the left side of the photo?,-,-,,-,-,
126176,answer,yes,-,-,,-,-,
126176,asp,yes,-,-,,-,-,
126176,asp_question,"scene(0).
select(1, 0, couch).
unique(2, 1).
verify_rel(3, 2, pillow, to_the_right_of, object).
end(3).",-,-,,-,-,
126176,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'couch (3748559)'}, {'operation': 'verify rel', 'dependencies': [0], 'argument': 'pillow,to the right of,o (3748565)'}]",-,-,,-,-,
126176,gqa,yes,-,-,,-,-,
126176,zephyr7B_raw,"choose_rel(unique(filter(select(scene(), pillow), hposition, left)), couch, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,17.0
126176,zephyr7B,to_the_right_of,asp_nested,bert,10.0,True,v1,17.0
126181,question,What piece of furniture is to the right of the end table in the bottom of the image?,-,-,,-,-,
126181,answer,couch,-,-,,-,-,
126181,asp,couch,-,-,,-,-,
126181,asp_question,"scene(0).
select(1, 0, end_table).
filter(2, 1, vposition, bottom).
relate(3, 2, furniture, to_the_right_of, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
126181,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'end table (3748563)'}, {'operation': 'filter vposition', 'dependencies': [0], 'argument': 'bottom'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'furniture,to the right of,s (3748559)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
126181,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
126181,zephyr7B_raw,"query(unique(relate(filter(select(scene(), end_table), vposition, bottom), furniture, to_the_right_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
126181,zephyr7B,couch,asp_nested,bert,10.0,True,v1,16.0
125967,question,Are there any pillows in the photo that are not maroon?,-,-,,-,-,
125967,answer,yes,-,-,,-,-,
125967,asp,yes,-,-,,-,-,
125967,asp_question,"scene(0).
select(1, 0, pillow).
filter(2, 1, color, maroon).
negate(3, 2, 1).
exist(4, 3).
end(4).",-,-,,-,-,
125967,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'pillow (2384623)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'not(maroon)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
125967,gqa,yes,-,-,,-,-,
125967,zephyr7B_raw,"exist(negate(filter(select(scene(), pillow), color, maroon), select(scene(), pillow)))",asp_nested,bert,10.0,True,v1,17.0
125967,zephyr7B,yes,asp_nested,bert,10.0,True,v1,17.0
126169,question,Is this a bed or a couch?,-,-,,-,-,
126169,answer,couch,-,-,,-,-,
126169,asp,error,-,-,,-,-,
126169,asp_question,"scene(0).
select(1, 0, this).
unique(2, 1).
choose_attr(3, 2, name, couch, bed).
end(3).",-,-,,-,-,
126169,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'this (3748559)'}, {'operation': 'choose name', 'dependencies': [0], 'argument': 'couch|bed'}]",-,-,,-,-,
126169,gqa,<class 'semantic_interpreter.known_exceptions.ManyAttrCandidatesException'>,-,-,,-,-,
126255,question,Are there pillows on the chair on the left of the picture?,-,-,,-,-,
126255,answer,yes,-,-,,-,-,
126255,asp,yes,-,-,,-,-,
126255,asp_question,"scene(0).
select(1, 0, chair).
filter(2, 1, hposition, left).
relate(3, 2, pillow, on, subject).
exist(4, 3).
end(4).",-,-,,-,-,
126255,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'filter hposition', 'dependencies': [0], 'argument': 'left'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'pillow,on,s (3748565)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}]",-,-,,-,-,
126255,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
126255,zephyr7B_raw,"exist(relate(filter(select(scene(), chair), hposition, left), pillow, on, subject))",asp_nested,bert,10.0,True,v1,17.0
126255,zephyr7B,yes,asp_nested,bert,10.0,True,v1,17.0
126021,question,What is the piece of furniture to the left of the cup?,-,-,,-,-,
126021,answer,chair,-,-,,-,-,
126021,asp,chair,-,-,,-,-,
126021,asp_question,"scene(0).
select(1, 0, cup).
relate(2, 1, furniture, to_the_left_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126021,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cup (2697528)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,to the left of,s (2548820)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126021,gqa,chair,-,-,,-,-,
126021,zephyr7B_raw,"query(unique(relate(select(scene(), cup), furniture, to_the_left_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
126021,zephyr7B,chair,asp_nested,bert,10.0,True,v1,16.0
126114,question,On which side is the shelf?,-,-,,-,-,
126114,answer,right,-,-,,-,-,
126114,asp,right,-,-,,-,-,
126114,asp_question,"scene(0).
select(1, 0, shelf).
unique(2, 1).
query(3, 2, hposition).
end(3).",-,-,,-,-,
126114,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'shelf (1831156)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",-,-,,-,-,
126114,gqa,right,-,-,,-,-,
126114,zephyr7B_raw,"query(unique(select(scene(), shelf)), hposition)",asp_nested,bert,10.0,True,v1,18.0
126114,zephyr7B,right,asp_nested,bert,10.0,True,v1,18.0
126096,question,Is there any mirror on the wall?,-,-,,-,-,
126096,answer,no,-,-,,-,-,
126096,asp,no,-,-,,-,-,
126096,asp_question,"scene(0).
select(1, 0, wall).
relate(2, 1, mirror, on, subject).
exist(3, 2).
end(3).",-,-,,-,-,
126096,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'wall (1689678)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'mirror,on,s (-)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
126096,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
126096,zephyr7B_raw,"exist(relate(select(scene(), wall), mirror, on, subject))",asp_nested,bert,10.0,True,v1,17.0
126096,zephyr7B,no,asp_nested,bert,10.0,True,v1,17.0
126201,question,Is there a couch to the right of the end table that is to the right of the pillow?,-,-,,-,-,
126201,answer,yes,-,-,,-,-,
126201,asp,yes,-,-,,-,-,
126201,asp_question,"scene(0).
select(1, 0, pillow).
relate(2, 1, end_table, to_the_right_of, subject).
relate(3, 2, couch, to_the_right_of, subject).
exist(4, 3).
end(4).",-,-,,-,-,
126201,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'pillow (3748565)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'end table,to the right of,s (3748558)'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'couch,to the right of,s (3748559)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}]",-,-,,-,-,
126201,gqa,yes,-,-,,-,-,
126201,zephyr7B_raw,"exist(relate(relate(select(scene(), pillow), end_table, to_the_right_of, subject), couch, to_the_right_of, subject))",asp_nested,bert,10.0,True,v1,15.0
126201,zephyr7B,yes,asp_nested,bert,10.0,True,v1,15.0
126209,question,What kind of furniture is to the right of the chair?,-,-,,-,-,
126209,answer,couch,-,-,,-,-,
126209,asp,couch,-,-,,-,-,
126209,asp_question,"scene(0).
select(1, 0, chair).
relate(2, 1, furniture, to_the_right_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
126209,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chair (2548820)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,to the right of,s (3748559)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
126209,gqa,couch,-,-,,-,-,
126209,zephyr7B_raw,"query(unique(relate(select(scene(), chair), furniture, to_the_right_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
126209,zephyr7B,couch,asp_nested,bert,10.0,True,v1,16.0
126042,question,Are the magazines on the left?,-,-,,-,-,
126042,answer,yes,-,-,,-,-,
126042,asp,yes,-,-,,-,-,
126042,asp_question,"scene(0).
select(1, 0, magazine).
unique(2, 1).
verify_attr(3, 2, hposition, left).
end(3).",-,-,,-,-,
