qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version
142471,orca3B_raw,"- program: exists(hair) == true

What is the capital of France?
- program: select(country) == ""France""

Does the cat have fur?
- program: exist(cat) == true

How many siblings does John have?
- program: all_different(John, 0) == true",asp_flat,jaccard,1,False,v1
142471,orca3B,error,asp_flat,jaccard,1,False,v1
142512,orca3B_raw,"There is only one black bike. 
- (scene)

What is the capital of France? Paris. 
- (end)

Is it true that all dogs are loyal? No, not all dogs are loyal. 
- (query)

Does the sun rise in the east? No, the sun rises in the east",asp_flat,jaccard,1,False,v1
142512,orca3B,error,asp_flat,jaccard,1,False,v1
122286,orca3B_raw,"- Answer Set Program: (scene ""train car"" ""reading newspaper"")

What is the capital of France?
- Answer Set Program: (query ""France"" ""capital"")

Which of these colors does not match with blue?
- Answer Set Program: (all_different [""red"", ""blue"", ""green""])

",asp_flat,jaccard,1,False,v1
122286,orca3B,error,asp_flat,jaccard,1,False,v1
122371,orca3B_raw,"(scene) 

What is the name of the actor who played in the movie? (select)

Is the car red or blue? (query)

Does the word ""cat"" exist in this language? (exist)

Are all the apples in the basket different from each other? (all_different)

",asp_flat,jaccard,1,False,v1
122371,orca3B,error,asp_flat,jaccard,1,False,v1
122376,orca3B_raw,"- 1

What is the age of the person who has been in this city for two years?
- 2

Is the number of apples less than or equal to three?
- 3

How many seconds are there between the times when the car starts and stops?
- 4

Are all the people who live in New",asp_flat,jaccard,1,False,v1
122376,orca3B,error,asp_flat,jaccard,1,False,v1
122496,orca3B_raw,"Scene: [Vehicle]
Program: choose_attr(name)

Which of these colors does not exist?
Select: all_different
Program: exist(color) or negate(color)

Can you verify that this statement is true?
Verify_rel: relate(x, y) and x == y",asp_flat,jaccard,1,False,v1
122496,orca3B,error,asp_flat,jaccard,1,False,v1
122495,orca3B_raw,"[scene]
It is a car.
[end]

How many siblings does the person have?
[select]
The person has 4 siblings.
[relate]
Siblings are people who share at least one parent.
[query]
Does the person have any brothers or sisters?
[verify_rel]",asp_flat,jaccard,1,False,v1
122495,orca3B,error,asp_flat,jaccard,1,False,v1
122312,orca3B_raw,"Scene: 1000
End: The man is holding a ticket to his destination.
Select: He has a ticket to his destination.
Relate: He is on a train to his destination.
Query: Is he alone in the train car?
Verify_rel: Yes, he is alone in the train car.
Cho",asp_flat,jaccard,1,False,v1
122312,orca3B,error,asp_flat,jaccard,1,False,v1
041477,orca3B_raw,"scene(0).
select(1, 0, shorts).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",asp_flat,jaccard,5,False,v1
041477,orca3B,man,asp_flat,jaccard,5,False,v1
041438,orca3B_raw,"scene(0).
select(1, 0, logo).
scene(2).
select(3, 2, car).
unique(4, 1).
unique(5, 3).
two_different(6, 4, 5, color).
end(6).",asp_flat,jaccard,5,False,v1
041438,orca3B,,asp_flat,jaccard,5,False,v1
041529,orca3B_raw,"scene(0).
select(1, 0, fence).
exist(2, 1).
scene(3).
select(4, 3, frisbee).
exist(5, 4).
and(6, 2, 5).
end(6).",asp_flat,jaccard,5,False,v1
041529,orca3B,no,asp_flat,jaccard,5,False,v1
041480,orca3B_raw,"scene(0).
select(1, 0, frisbee).
relate(2, 1, man, wearing, subject).
unique(3, 2).
choose_attr(4, 3, glasses, to_the_right_of, subject).
end(4).",asp_flat,jaccard,5,False,v1
041480,orca3B,,asp_flat,jaccard,5,False,v1
041544,orca3B_raw,"scene(0).
select(1, 0, frisbee).
unique(2, 1).
query(3, 2, color).
end(3).

What is the color of the car?
scene(0).
select(1, 0, car).
relate(2, 1,",asp_flat,jaccard,5,False,v1
041544,orca3B,error,asp_flat,jaccard,5,False,v1
041499,orca3B_raw,"scene(0).
select(1, 0, shorts).
unique(2, 1).
query(3, 2, color).
end(3).

The shirt the man is wearing is of what color?
scene(0).
select(1, 0, man).
relate(2, 1",asp_flat,jaccard,5,False,v1
041499,orca3B,error,asp_flat,jaccard,5,False,v1
142457,orca3B_raw,"scene(0).
select(1, 0, shelf).
filter(2, 1, color, red).
unique(3, 2).
query(4, 3, hposition, left, right).
end(4).",asp_flat,jaccard,5,False,v1
142457,orca3B,,asp_flat,jaccard,5,False,v1
142471,orca3B_raw,"scene(0).
select(1, 0, hair).
filter(2, 1, color, brown).
unique(3, 2).
choose_rel(4, 3, girl, hair, blond, subject).
end(4).",asp_flat,jaccard,5,False,v1
142471,orca3B,blond,asp_flat,jaccard,5,False,v1
142512,orca3B_raw,"scene(0).
select(1, 0, bike).
filter(2, 1, color, black).
relate(3, 2, skateboard, to_the_right_of, subject).
exist(4, 2).
end(4).",asp_flat,jaccard,5,False,v1
142512,orca3B,no,asp_flat,jaccard,5,False,v1
122286,orca3B_raw,"scene(0).
select(1, 0, man).
relate(2, 1, object, reading, newspaper).
unique(3, 2).
query(5, 4, name).
end(5).",asp_flat,jaccard,5,False,v1
122286,orca3B,,asp_flat,jaccard,5,False,v1
122371,orca3B_raw,"scene(0).
select(1, 0, key).
filter(2, 1, color, white).
unique(3, 2).
query(4, 3, hposition).
end(4).

Which side of the picture is the book on?
scene(0).
select(1,",asp_flat,jaccard,5,False,v1
122371,orca3B,error,asp_flat,jaccard,5,False,v1
122376,orca3B_raw,"scene(0).
select(1, 0, shirt).
relate(2, 1, person, wearing, subject).
unique(3, 2).
choose_attr(4, 3, girl, to_the_left_of, to_the_right_of, subject).
end(4).",asp_flat,jaccard,5,False,v1
122376,orca3B,,asp_flat,jaccard,5,False,v1
122496,orca3B_raw,"scene(0).
select(1, 0, vehicle).
filter(2, 1, color, red).
negate(3, 2, 1).
unique(4, 3).
query(5, 4, name).
end(5).",asp_flat,jaccard,5,False,v1
122496,orca3B,train_car,asp_flat,jaccard,5,False,v1
122495,orca3B_raw,"scene(0).
relate(1, 0, object, in, to).
unique(2, 1).
query(3, 2, name).
end(3).",asp_flat,jaccard,5,False,v1
122495,orca3B,,asp_flat,jaccard,5,False,v1
122312,orca3B_raw,"scene(0).
select(1, 0, man).
relate_any(2, 1, holding, object).
unique(3, 2).
query(4, 3, name).
end(4).",asp_flat,jaccard,5,False,v1
122312,orca3B,book,asp_flat,jaccard,5,False,v1
041477,orca3B_raw,"exist(select(person, wears_shorts))

Is this a cat or a dog?
query(all_different(relate(scene(), animal, same, object)), type)",asp_nested,random,1,False,v1
041477,orca3B,error,asp_nested,random,1,False,v1
041438,orca3B_raw,"chose_attr(relate(query(color), roof))",asp_nested,random,1,False,v1
041438,orca3B,,asp_nested,random,1,False,v1
041529,orca3B_raw,"all_different((relate(scene(), fences) ~= relate(scene(), frisbees)) && (relate(scene(), frisbees) ~= relate(scene(), fences)))

Is this a book with pages or a magazine without them?
exist(choose_attr(scene(),",asp_nested,random,1,False,v1
041529,orca3B,error,asp_nested,random,1,False,v1
041480,orca3B_raw,"exist(choose_attr(select(scene(), frisbee_wearing_glasses), subject))",asp_nested,random,1,False,v1
041480,orca3B,no,asp_nested,random,1,False,v1
041544,orca3B_raw,"and(color(""frisbee""), exist(scene()), choose_attr(verify_attr(unique(relate(scene(), frisbee)))), all_different(all_different(select(scene(), frisbee), unique(tree), in_front_of, subject)))

What is the score of the",asp_nested,random,1,False,v1
041544,orca3B,,asp_nested,random,1,False,v1
041499,orca3B_raw,"exist(color)

What is the name of the person on the phone?
choose_attr(name)

I need a book that explains how to do what.
query(relate(scene(), end(), explain, what))",asp_nested,random,1,False,v1
041499,orca3B,error,asp_nested,random,1,False,v1
142457,orca3B_raw,"all_different(unique(relate(scene(), ""side"")), ""left"", ""right"")

What is the age of the person who lives here?
query(""age"", unique(choose_attr(scene(), ""person"")))",asp_nested,random,1,False,v1
142457,orca3B,error,asp_nested,random,1,False,v1
142471,orca3B_raw,"exist(rel(choose_attr(color), choose_rel(hair)), hposition)

What is the capital of France?
query(all_different(scene(), city), hposition)",asp_nested,random,1,False,v1
142471,orca3B,error,asp_nested,random,1,False,v1
142512,orca3B_raw,"exist(all_different(two_same(black, skateboard)))",asp_nested,random,1,False,v1
142512,orca3B,no,asp_nested,random,1,False,v1
122286,orca3B_raw,"query(relate(choose_attr(is_reading), is_reading))

What is the capital of France?
unique(all_different(exist(capital), ""France""))",asp_nested,random,1,False,v1
122286,orca3B,error,asp_nested,random,1,False,v1
122371,orca3B_raw,query(related(unique(scene()))),asp_nested,random,1,False,v1
122371,orca3B,,asp_nested,random,1,False,v1
122376,orca3B_raw,"exist(choose_attr(person, girl, left, attire))",asp_nested,random,1,False,v1
122376,orca3B,no,asp_nested,random,1,False,v1
122496,orca3B_raw,"exist(name)

Is the man wearing a hat?
all_different(chipotle)

Does the dog have two legs?
two_same(legs)

How many siblings does the woman have?
query(unique(relate(select(scene(), woman, siblings)), count), 2)",asp_nested,random,1,False,v1
122496,orca3B,error,asp_nested,random,1,False,v1
122495,orca3B_raw,"query(choose_attr(scene(), all_different()))",asp_nested,random,1,False,v1
122495,orca3B,,asp_nested,random,1,False,v1
122312,orca3B_raw,"query(relate(choose_attr(train_car), choose_rel(man, car))), verify_rel(train_car, man)

Is this book a bestseller?
exist(all_different(book, bestseller)), all_different(book, bestseller)

Can you find two objects that are",asp_nested,random,1,False,v1
122312,orca3B,error,asp_nested,random,1,False,v1
041477,orca3B_raw,"query(unique(relate(select(scene(), person), in_front_of, wearing, subject)), name)",asp_nested,random,5,False,v1
041477,orca3B,,asp_nested,random,5,False,v1
041438,orca3B_raw,"negate(all_different(color(logo), unique(color(roof))))",asp_nested,random,5,False,v1
041438,orca3B,,asp_nested,random,5,False,v1
041529,orca3B_raw,"query(all_different(unique(select(scene(), fences), frisbees)) && all_different(unique(select(scene(), fences), frisbees)))",asp_nested,random,5,False,v1
041529,orca3B,error,asp_nested,random,5,False,v1
041480,orca3B_raw,"query(compare(unique(filter(select(scene(), frisbee), man, wears_glasses, true), unique(filter(select(scene(), frisbee), man, without_glasses, false)), all_different), name)",asp_nested,random,5,False,v1
041480,orca3B,,asp_nested,random,5,False,v1
041544,orca3B_raw,"query(unique(select(scene(), frisbee)), color)",asp_nested,random,5,False,v1
041544,orca3B,,asp_nested,random,5,False,v1
041499,orca3B_raw,"choose_attr(unique(relate(filter(filter(select(scene(), shorts), color, white), color, black), person, in_front_of, subject)), color)",asp_nested,random,5,False,v1
041499,orca3B,,asp_nested,random,5,False,v1
142457,orca3B_raw,"choose_attr(unique(filter(select(scene(), shelf), side, right)), unique(filter(select(scene(), object), side, left)))",asp_nested,random,5,False,v1
142457,orca3B,,asp_nested,random,5,False,v1
142471,orca3B_raw,"choose_rel(unique(filter(select(scene(), person), haircolor, brown), choose(haircolor, blond)), girl, brown, blond)",asp_nested,random,5,False,v1
142471,orca3B,,asp_nested,random,5,False,v1
142512,orca3B_raw,"all_different(select(scene(), bike, skateboard))",asp_nested,random,5,False,v1
142512,orca3B,,asp_nested,random,5,False,v1
122286,orca3B_raw,"all_different(unique(filter(select(scene(), train), activity, reads)), object, ""Newspaper"")",asp_nested,random,5,False,v1
122286,orca3B,,asp_nested,random,5,False,v1
122371,orca3B_raw,"choose_attr(unique(filter(select(scene(), photo), object, lock)), any, left, right)",asp_nested,random,5,False,v1
122371,orca3B,,asp_nested,random,5,False,v1
122376,orca3B_raw,"and(verify_attr(unique(select(scene(), girl)), any, left), verify_attr(unique(select(scene(), girl)), any, not_wearing))",asp_nested,random,5,False,v1
122376,orca3B,,asp_nested,random,5,False,v1
122496,orca3B_raw,"query(unique(relate(select(scene(), car), name, to_the_left_of, subject)), name)",asp_nested,random,5,False,v1
122496,orca3B,,asp_nested,random,5,False,v1
122495,orca3B_raw,"choose_attr(unique(relate_any(select(scene(), vehicle), any, object)), name)",asp_nested,random,5,False,v1
122495,orca3B,,asp_nested,random,5,False,v1
122312,orca3B_raw,"choose_attr(unique(relate(select(scene(), man, in, car), object)), object, bag, ticket)",asp_nested,random,5,False,v1
122312,orca3B,,asp_nested,random,5,False,v1
041477,orca3B_raw,"- [Scene] 
{select} 
{query} 
{verify_rel} 
{choose_attr} 
{choose_rel} 
{exist} 
{all_different} 
{two_same} 
[and] [or] [unique] 
[",asp_nested,jaccard,1,False,v1
041477,orca3B,,asp_nested,jaccard,1,False,v1
041438,orca3B_raw,"(answer set program) 
color = ""different""
roof = ""logo""
logo = ""different""

What is the age of the person who was born last year?
(answer set program)
age = ""last year""
person = ""who was born""
born = ""last year""

Is",asp_nested,jaccard,1,False,v1
041438,orca3B,error,asp_nested,jaccard,1,False,v1
041529,orca3B_raw,"Answer Set Program: 
- scene(""fence"", ""frisbee"")
- end()
- select(2)
- relate(scene(""fence""), scene(""frisbee""))
- query(scene(""fence""))
- verify_rel(scene(""fence""), scene(""frisbee""))
-",asp_nested,jaccard,1,False,v1
041529,orca3B,error,asp_nested,jaccard,1,False,v1
041480,orca3B_raw,"Scene: [The man to the right of the frisbee]
Answer Set Program: 
- scene(man)
- end()
- select(glasses, true)
- relate(glasses, frisbee)
- query(wears_glasses)
- verify_rel(wears_glasses,",asp_nested,jaccard,1,False,v1
041480,orca3B,error,asp_nested,jaccard,1,False,v1
041544,orca3B_raw,"Scene: [{color:""red""}]
Answer Set Program: {color: ""red"", color: ""blue"", color: ""green"", color: ""yellow"", color: ""orange"", color: ""purple"", color: ""pink"", color: ""brown"", color: ""black"", color: ""white"", color:",asp_nested,jaccard,1,False,v1
041544,orca3B,,asp_nested,jaccard,1,False,v1
041499,orca3B_raw,"- Answer Set Program: (color)

What is the population of New York City?
- Answer Set Program: (population)

Is the cat alive or dead?
- Answer Set Program: (alive/dead)

I need a book that is set in New York City.
- Answer Set Program: (set_in/",asp_nested,jaccard,1,False,v1
041499,orca3B,error,asp_nested,jaccard,1,False,v1
142457,orca3B_raw,"Scene: select the right side of the shelf
Exist: two_same
All different: all_different
Negate: not


Which of these books do you like best?
Relate: choose_attr
Choose rel: exist
Two same: two_same
Or: or

Can you",asp_nested,jaccard,1,False,v1
142457,orca3B,,asp_nested,jaccard,1,False,v1
142471,orca3B_raw,"Scene: select ""brown"" as the answer set program.
Explanation: The question is asking for a specific color, which can be determined by selecting one option from a list. In this case, the girl's hair color is described as either brown or blond, so the correct answer set program would be ""brown"". 

What",asp_nested,jaccard,1,False,v1
142471,orca3B,,asp_nested,jaccard,1,False,v1
142512,orca3B_raw,"There is only one answer to this question: Yes. 
Scene: [Black]
End: [Yes]
Select: [Bikes]
Relate: [Skateboards]
Query: [Exist]
Verify_rel: [No]
Choose_attr: [None]
Choose_rel: [",asp_nested,jaccard,1,False,v1
142512,orca3B,,asp_nested,jaccard,1,False,v1
122286,orca3B_raw,"- (scene) if (train car) then (read a newspaper) else (do something else)

What is the name of the actor who played Iron Man in the Marvel movies?
- (select) choose (actor) { Robert Downey Jr., Chris Hemsworth, Mark Ruffalo }
- (query) verify_rel(Robert",asp_nested,jaccard,1,False,v1
122286,orca3B,error,asp_nested,jaccard,1,False,v1
122371,orca3B_raw,"- [scene] select(lock)
What is the name of the person who invented the telephone?
- [query] relate(telephone) to(""inventor"")
Is the capital of France Paris?
- [exist] all_different([Paris])
Which of these sentences is true? 1 or 2",asp_nested,jaccard,1,False,v1
122371,orca3B,error,asp_nested,jaccard,1,False,v1
122376,orca3B_raw,"```
exist(girls, left, person)
relate(person, shirt)
scene()
end()
```


What is the name of the girl to the right of the person who is wearing a tie?
```
choose_attr(name)
relate(person, tie)
scene",asp_nested,jaccard,1,False,v1
122376,orca3B,error,asp_nested,jaccard,1,False,v1
122496,orca3B_raw,"- [Vehicle] 
What is the color of this flower?
- [Color]
Is this animal a bird or a fish?
- [Animal] 
When did this event occur?
- [Event] 
How many siblings does this person have?
- [Person]",asp_nested,jaccard,1,False,v1
122496,orca3B,,asp_nested,jaccard,1,False,v1
122495,orca3B_raw,"Scene: car
End: none
Select: color
Relate: make
Query: brand
Verify_rel: Ford
Choose_attr: engine size
Choose_rel: model
Exist: 2019
All_different: none
Two_same: two same color cars
Or: any",asp_nested,jaccard,1,False,v1
122495,orca3B,,asp_nested,jaccard,1,False,v1
122312,orca3B_raw,"- Answer Set Program: 
all_different(scene(""train car""), ""man"") -> [""car"", ""man""]

Why did the chicken cross the road?
- Answer Set Program:
query(""chicken"", ""crossed"", ""road"") -> [{""chicken"": ""crossed""}]
relate(""crossed"",",asp_nested,jaccard,1,False,v1
122312,orca3B,error,asp_nested,jaccard,1,False,v1
041477,orca3B_raw,"query(unique(relate(select(scene(), shorts), person, wearing, subject)), name)",asp_nested,jaccard,5,False,v1
041477,orca3B,man,asp_nested,jaccard,5,False,v1
041438,orca3B_raw,"two_different(unique(select(scene(), roof)), unique(select(scene(), company_logo)), color)",asp_nested,jaccard,5,False,v1
041438,orca3B,,asp_nested,jaccard,5,False,v1
041529,orca3B_raw,"or(unique(chose_attr(scene(), fence), chose_rel(scene(), frisbee)), unique(chose_attr(scene(), fence), chose_rel(scene(), frisbee)))

Are there both a chair and a lamp in the image?
and(exist(select(scene(), chair)),",asp_nested,jaccard,5,False,v1
041529,orca3B,no,asp_nested,jaccard,5,False,v1
041480,orca3B_raw,"query(unique(relate(select(scene(), frisbee), man, wearing, subject), glasses, to_the_right_of, subject))",asp_nested,jaccard,5,False,v1
041480,orca3B,,asp_nested,jaccard,5,False,v1
041544,orca3B_raw,"query(unique(select(scene(), frisbee)), color)",asp_nested,jaccard,5,False,v1
041544,orca3B,,asp_nested,jaccard,5,False,v1
041499,orca3B_raw,"query(all_different(select(scene(), shorts)), color)",asp_nested,jaccard,5,False,v1
041499,orca3B,,asp_nested,jaccard,5,False,v1
142457,orca3B_raw,"choose_rel(unique(select(scene(), shelf)), hposition, right, left)",asp_nested,jaccard,5,False,v1
142457,orca3B,,asp_nested,jaccard,5,False,v1
142471,orca3B_raw,"query(unique(relate(select(scene(), girl), hair, brown, true))), any, blond",asp_nested,jaccard,5,False,v1
142471,orca3B,,asp_nested,jaccard,5,False,v1
142512,orca3B_raw,"or(exist(filter(select(scene(), bike), color, black)), exist(filter(select(scene(), skateboard), color, black)))",asp_nested,jaccard,5,False,v1
142512,orca3B,no,asp_nested,jaccard,5,False,v1
122286,orca3B_raw,"query(unique(relate(select(scene(), man, in, subject), reading, object)), article)",asp_nested,jaccard,5,False,v1
122286,orca3B,,asp_nested,jaccard,5,False,v1
122371,orca3B_raw,"query(unique(select(scene(), lock)), hposition)",asp_nested,jaccard,5,False,v1
122371,orca3B,left,asp_nested,jaccard,5,False,v1
122376,orca3B_raw,"exist(relate(relate(select(scene(), shirt), person, wearing, subject), girl, to_the_left_of, subject))

Are there any boys to the right of the person that is wearing a jacket?
exist(relate(relate(select(scene(), jacket), person, wearing, subject),",asp_nested,jaccard,5,False,v1
